%:12	% NULL:3	% hộ:3	% là:3	% số:3	&:75	& bảo_vệ:9	& eve:3	& hai:3	& kế_hoạch_hóa:3
& môi_trường:15	& nhà_đất:6	& ptnt:24	& vật_tư:6	& xh:3	& xã_hội:3	*e*:5802	*e* *e*:81	*e* *t*:6	*e* 47%:3
thường phó_mặc:3	thường phải:3	thường qua_lại:3	thường ra:3	thường sử_dụng:3	thường tai_nạn:3	thường tan_tác:3	thường thì:6	thường thấy:3	thường tin:3
thường trao_đổi:3	thường trung_thành:3	thường trùng:3	thường trở:3	thường tìm:3	thường tắt:3	thường tối:3	thường từ:6	thường viết:3	thường vẫn:3
thường xác_định:3	thường ăn:3	thường đi:6	thường đâu:3	thường được:3	thường động_viên:3	thường ở:3	thường_lệ:6	thường_lệ chừng:3	thường_lệ nhổ_neo:3
thường_ngày:6	thường_ngày của:6	thường_phục:3	thường_phục không:3	thường_thường:3	thường_thường câu_chuyện:3	thường_trú:12	thường_trú cho:3	thường_trú tại:9	thường_trực:12
thường_trực NULL:3	thường_trực nhất:3	thường_trực ubnd:3	thường_trực đi:3	thường_vụ:3	thường_vụ thành_ủy:3	thường_xuyên:75	thường_xuyên NULL:6	thường_xuyên bị:3	thường_xuyên có:12
thường_xuyên cải_trang:3	thường_xuyên di_chuyển:3	thường_xuyên gây:3	thường_xuyên gặp:3	thường_xuyên liên_hệ:3	thường_xuyên liên_lạc:6	thường_xuyên ngồi:3	thường_xuyên thay_đổi:3	thường_xuyên tiếp_xúc:6	thường_xuyên trong:3
thường_xuyên trên:3	thường_xuyên tại:3	thường_xuyên xảy:3	thường_xuyên đánh_đập:3	thường_xuyên được:3	thường_xuyên đến:3	thưởng:15	thưởng 20.000:3	thưởng cho:3	thưởng nói:3
thưởng thu_nhập:3	thưởng đang:3	thưởng_thức:3	thưởng_thức hàng:3	thượng:3	thượng hồ:3	thượng_gia:3	thượng_gia hạ_điền:3	thượng_hải:3	thượng_hải trung_quốc:3
thượng_lào:6	thượng_lào cuối:3	thượng_lào thì:3	thượng_nghị_sĩ:3	thượng_nghị_sĩ tom_harkins:3	thượng_nguồn:15	thượng_nguồn an_phú:3	thượng_nguồn khi:3	thượng_nguồn suối:3	thượng_nguồn sông:6
thượng_thặng:3	thượng_thặng NULL:3	thượng_tá:45	thượng_tá bình:33	thượng_tá công_an:3	thượng_tá hồ_trọng_bình:6	thượng_tá từ_quốc_lệ:3	thượng_tọa:3	thượng_tọa thích_thiện_hoa:3	thượng_viện:3
thượng_viện để:3	thượng_vàng_hạ_cám:3	thượng_vàng_hạ_cám tiếng:3	thượng_đài:24	thượng_đài NULL:3	thượng_đài bất:3	thượng_đài cho_dù:3	thượng_đài gần:3	thượng_đài mỗi:3	thượng_đài với:3
thượng_đài đã:3	thượng_đài đồng_thời:3	thạc:3	thạc cứ:3	thạc_sĩ:42	thạc_sĩ chu_quốc_ân:6	thạc_sĩ chuyên_ngành:3	thạc_sĩ do:3	thạc_sĩ mai:3	thạc_sĩ nguyễn_đức_hòe:3
thạc_sĩ thú_y:6	thạc_sĩ tiến_sĩ:6	thạc_sĩ tôi:3	thạc_sĩ và:3	thạc_sĩ về:3	thạc_sĩ với:3	thạch_bằng:9	thạch_bằng do:3	thạch_bằng hà_tĩnh:3	thạch_bằng mua:3
thạch_cao:3	thạch_cao với:3	thạnh_hóa:3	thạnh_hóa long_an:3	thạnh_mỹ_tây:6	thạnh_mỹ_tây châu_phú:3	thạnh_mỹ_tây huyện:3	thạnh_phước:3	thạnh_phước huyện:3	thạo:6
thạo nghề:3	thạo sử_dụng:3	thả:84	thả bom_nguyên_tử:6	thả chó_săn:3	thả cả:3	thả dây:3	thả huỳnh_tấn_mẫm:3	thả lượng:3	thả má:3
thả mình:3	thả mồi:3	thả nuôi:3	thả ra:6	thả rồi:3	thả sâu:3	thả thúng:6	thả trôi:3	thả vào:3	thả về:3
thả xuống:18	thả đá:3	thả đầu_tiên:3	thả_cửa:3	thả_cửa cho:3	thả_sức:3	thả_sức hát_hò:3	thải:3	thải xuống:3	thảm:6
thảm cỏ:3	thảm nạn:3	thảm_cảnh:3	thảm_cảnh một:3	thảm_hại:6	thảm_hại như:3	thảm_hại đến:3	thảm_họa:3	thảm_họa môi_trường:3	thảm_khốc:9
thảm_khốc NULL:3	thảm_khốc làm:3	thảm_khốc từng:3	thảm_kịch:3	thảm_kịch xảy:3	thảm_thiết:3	thảm_thiết rứa:3	thảm_trạng:3	thảm_trạng thấy:3	thảm_đỏ:3
thảm_đỏ hằng:3	thản_nhiên:6	thản_nhiên không:3	thản_nhiên nhìn:3	thảng:3	thảng ông:3	thảng_thốt:3	thảng_thốt vẫn:3	thảnh_thơi:3	thảnh_thơi trong:3
thảo:18	thảo cứ:3	thảo ngọc_hà:3	thảo như_thế_nào:3	thảo nhưng:3	thảo thở_dài:3	thảo đây:3	thảo_hiền:3	thảo_hiền hóa:3	thảo_linh:3
thảo_linh NULL:3	thảo_luận:9	thảo_luận hàng:3	thảo_luận nhiều:3	thảo_luận thông_qua:3	thảy:3	thảy chiếc:3	thấm:30	thấm NULL:3	thấm máu:3
thấm máu_xương:3	thấm mặn:3	thấm nước:3	thấm rẻ:3	thấm từng:3	thấm vào:3	thấm xuống:3	thấm đất:3	thấm_nhuần:3	thấm_nhuần sâu_sắc:3
thấm_thoắt:3	thấm_thoắt nụ:3	thấm_thía:9	thấm_thía NULL:3	thấm_thía hết:3	thấm_thía và:3	thấp:63	thấp NULL:9	thấp bé:3	thấp chủ_yếu:3
thấp cố:3	thấp hơn:3	thấp hồi:3	thấp lè_tè:6	thấp lên:3	thấp mập:3	thấp như:3	thấp nhất:6	thấp so:3	thấp thì:3
thấp và:6	thấp điện:3	thấp đậm:3	thấp_thoáng:9	thấp_thoáng bóng:3	thấp_thoáng những:3	thấp_thoáng phía:3	thấp_thỏm:3	thấp_thỏm NULL:3	thất:3
thất mùa:3	thất_bát:3	thất_bát hằng:3	thất_bại:51	thất_bại NULL:12	thất_bại bất_khả_kháng:3	thất_bại cuộc:3	thất_bại cái:3	thất_bại có:3	thất_bại cũng:3
thất_bại của:3	thất_bại mọi:3	thất_bại nặng_nề:6	thất_bại phong_trào:3	thất_bại sau:3	thất_bại và:6	thất_học:9	thất_học NULL:3	thất_học của:3	thất_học ngày:3
thất_lạc:9	thất_lạc NULL:3	thất_lạc gần:3	thất_lạc nhưng:3	thất_nghiệp:9	thất_nghiệp không:3	thất_nghiệp lâm:3	thất_nghiệp vì:3	thất_thoát:6	thất_thoát thì:3
thất_thoát tài_sản:3	thất_thu:3	thất_thu hơn:3	thất_thần:6	thất_thần bên:3	thất_thần với:3	thất_thập_cổ_lai_hi:3	thất_thập_cổ_lai_hi kỷ_vật:3	thất_thểu:3	thất_thểu ra:3
thất_thố:3	thất_thố với:3	thất_vọng:15	thất_vọng NULL:6	thất_vọng hơn:3	thất_vọng thoáng:3	thất_vọng với:3	thấu:15	thấu NULL:3	thấu hang:3
thấu hết:3	thấu khiếu_nại:3	thấu tấm_lòng:3	thấu_hiểu:15	thấu_hiểu cảnh:3	thấu_hiểu của:3	thấu_hiểu nỗi:3	thấu_hiểu phần_nào:3	thấu_hiểu được:3	thấu_đáo:3
thấu_đáo kiệt_cùng:3	thấy:1143	thấy *t*:6	thấy 18:3	thấy NULL:45	thấy ai:6	thấy an:3	thấy anh:21	thấy bay:3	thấy bi_quan:3
thấy buh:3	thấy buồn_cười:3	thấy bà:3	thấy bóng:3	thấy bóng_dáng:9	thấy bạn_bè:3	thấy bản:3	thấy bản_chất:3	thấy bản_lĩnh:3	thấy bị:6
thấy bọn:6	thấy bố_mẹ:3	thấy bốn:3	thấy bồn_chồn:3	thấy bộ_phận:3	thấy bộ_đội:3	thấy bức:3	thấy chiếc:3	thấy chúng_tôi:15	thấy chưa:3
thấy chướng:3	thấy chắc:3	thấy chị:3	thấy chồng:3	thấy chứng_cứ:3	thấy con:12	thấy các:6	thấy cái:12	thấy còn:3	thấy có:30
thấy cô:12	thấy cõi_đời:3	thấy cũng:9	thấy cơ_thể:3	thấy cảnh:18	thấy cần:3	thấy cổng:3	thấy dung:3	thấy dung_nhan:3	thấy dân:3
thấy dòng:3	thấy dấu_tích:3	thấy dấu_vết:3	thấy em:3	thấy giọng:3	thấy gì:15	thấy hai:3	thấy hang_động:3	thấy hay:3	thấy hiện_tượng:3
thấy hoa:3	thấy hàng:6	thấy hình:3	thấy hình_như:6	thấy hòa_bình:3	thấy hơi:3	thấy hạnh:3	thấy hạnh_phúc:3	thấy hải:12	thấy hầu_hết:3
thấy họ:6	thấy hồi_âm:3	thấy ken:3	thấy khi:3	thấy khác:3	thấy khách:3	thấy khó:3	thấy khó_chịu:3	thấy khói:3	thấy không:18
thấy không_khí:3	thấy khả_năng:6	thấy khổ_đau:6	thấy ksor_buh:3	thấy kéo:3	thấy lan:3	thấy loáng_thoáng:3	thấy làn_sóng:3	thấy làng:6	thấy lác_đác:3
thấy lâu:3	thấy lãnh_đạo:3	thấy lô_cốt:3	thấy lô_nhô:3	thấy lơ_xe:3	thấy lương_bổng:3	thấy lạ:3	thấy lại:3	thấy lớn:3	thấy màu:6
thấy má:3	thấy máy:3	thấy máy_bay:3	thấy mình:45	thấy mấy:9	thấy mặt:3	thấy mặt_trời:3	thấy mẹ:15	thấy mỏi:3	thấy mồi:3
thấy một:45	thấy một_số:3	thấy ngay:3	thấy ngày:3	thấy ngôi:3	thấy người:18	thấy người_ta:9	thấy ngột_ngạt:3	thấy nha_trang:3	thấy nhau:6
thấy nhiều:3	thấy nhu_cầu:3	thấy như:3	thấy như_vậy:3	thấy nhẹ_nhàng:3	thấy nhẹ_nhõm:3	thấy nhẹ_tênh:3	thấy nhớ:3	thấy những:30	thấy nuôi:3
thấy nét:3	thấy nó:3	thấy nổi:3	thấy phú:6	thấy qua:3	thấy rõ:12	thấy rùng_mình:3	thấy rất:9	thấy rần_rật:3	thấy rằng:6
thấy rờn_rợn:3	thấy sai_trái:3	thấy sao:6	thấy sau:3	thấy sướng:3	thấy sức:3	thấy sự:6	thấy sự_nghiệp:3	thấy tay:3	thấy thiên_hạ:3
thấy thiếu:6	thấy thành_phố:3	thấy thái_độ:3	thấy thân_xác:3	thấy thương_tâm:3	thấy thần_kinh:3	thấy thật:3	thấy thế:6	thấy thợ:3	thấy tiêu_cực:3
thấy tiếng:3	thấy toàn:3	thấy toát:3	thấy trên:3	thấy trẻ_con:3	thấy trồng:3	thấy trời:12	thấy tuấn:9	thấy tân_binh:3	thấy tên:12
thấy tình_yêu:3	thấy tính:3	thấy tôi:24	thấy tùng:3	thấy tương_lai:3	thấy tổ_quốc:3	thấy từng:3	thấy tự_hào:3	thấy tự_nhiên:3	thấy việc:6
thấy vn:3	thấy và:6	thấy vô_duyên:3	thấy vầng:3	thấy vậy:3	thấy vừa:3	thấy xao:3	thấy xe:3	thấy xinhê:3	thấy xuất_hiện:6
thấy xác:6	thấy ông:18	thấy ông_ta:3	thấy ý_nghĩa:3	thấy đau:3	thấy đau_lòng:3	thấy điều:6	thấy đây:6	thấy đã:3	thấy đó:6
thấy đúng:3	thấy đường:3	thấy được:21	thấy đẫm:3	thấy đến:3	thấy đề_cập:3	thấy động_tĩnh:3	thấy đủ:3	thấy ưng_ý:3	thấy ấm:3
thấy ổn:3	thấy ở:6	thầm:12	thầm cảm_ơn:3	thầm hôm_nay:3	thầm nể:3	thầm thương:3	thầm_kín:9	thầm_kín của:3	thầm_kín nhất:3
thầm_kín ẩn:3	thầm_lặng:24	thầm_lặng NULL:3	thầm_lặng bên:3	thầm_lặng còn:3	thầm_lặng cống_hiến:3	thầm_lặng của:3	thầm_lặng hơn:3	thầm_lặng mà:3	thầm_lặng đưa:3
thần:9	thần đèn:6	thần đất:3	thần_công:3	thần_công vừa:3	thần_dược:3	thần_dược chống:3	thần_khí:3	thần_khí nó:3	thần_kinh:9
thần_kinh căng_thẳng:3	thần_kinh hô_hấp:3	thần_kinh thép:3	thần_kỳ:3	thần_kỳ biến:3	thần_linh:3	thần_linh chuẩn_bị:3	thần_thoại:3	thần_thoại việt_nam:3	thần_trí:3
thần_trí của:3	thần_tượng:3	thần_tượng của:3	thầu:9	thầu khai_thác:3	thầu như:3	thầu vật_liệu:3	thầy:78	thầy bảo:3	thầy cho:3
thầy chê:3	thầy dạy:3	thầy giáo:3	thầy giỏi:3	thầy hiệu_trưởng:3	thầy huỳnh_thảng:3	thầy hướng_dẫn:3	thầy học:3	thầy khánh:3	thầy kiên_nhẫn:3
thầy mình:3	thầy một:9	thầy phản_ứng:3	thầy thảng:3	thầy tiến:6	thầy trò:3	thầy tốn:3	thầy vài:3	thầy xưng:3	thầy đầu_tiên:3
thầy đặng_công_lân:3	thầy_bói:3	thầy_bói nói:3	thầy_cô:21	thầy_cô bạn_bè:3	thầy_cô cũng:6	thầy_cô là:3	thầy_cô nào:3	thầy_cô và:3	thầy_cô đã:3
thầy_cô_giáo:3	thầy_cô_giáo trẻ:3	thầy_giáo:18	thầy_giáo hay:3	thầy_giáo hải:3	thầy_giáo sau:3	thầy_giáo từ:3	thầy_giáo viết:3	thầy_giáo và:3	thẩm_phán:3
thẩm_phán nguyễn_hùng_cường:3	thẩm_quyền:18	thẩm_quyền NULL:3	thẩm_quyền hai:3	thẩm_quyền quyết_định:3	thẩm_quyền thu_hồi:3	thẩm_quyền thì:3	thẩm_quyền vừa:3	thẩm_tra:3	thẩm_tra lý_lịch:3
thẩm_vấn:18	thẩm_vấn bị_cáo:3	thẩm_vấn bộ_trưởng:3	thẩm_vấn các:3	thẩm_vấn lã_thị_kim_oanh:3	thẩm_vấn nội_dung:3	thẩm_vấn về:3	thẩm_định:12	thẩm_định NULL:3	thẩm_định cao:3
thẩm_định ký:3	thẩm_định ở:3	thậm_chí:126	thậm_chí *t*:3	thậm_chí anh:3	thậm_chí bị:3	thậm_chí còn:15	thậm_chí có:15	thậm_chí có_thể:3	thậm_chí cả:9
thậm_chí do:3	thậm_chí khi:3	thậm_chí không:6	thậm_chí là:6	thậm_chí lực_lượng:3	thậm_chí một:3	thậm_chí người:3	thậm_chí nhiều:6	thậm_chí như:3	thậm_chí nhờ:3
thậm_chí sẽ:3	thậm_chí thái_độ:3	thậm_chí thất_bại:3	thậm_chí thịt:3	thậm_chí tính_mạng:3	thậm_chí tỏ:3	thậm_chí với:3	thậm_chí ông:6	thậm_chí đi:3	thậm_chí đã:6
thận:12	thận NULL:3	thận nhân_tạo:6	thận và:3	thập_kỷ:6	thập_kỷ 1954:3	thập_kỷ 1990:3	thập_niên:3	thập_niên 1960:3	thật:399
thật NULL:12	thật buồn:3	thật bài_bản:3	thật bình_dị:3	thật bình_thường:3	thật bất_ngờ:9	thật bằng:3	thật cao:3	thật chuyên_nghiệp:3	thật chính_xác:3
thật chặt:3	thật chỉ:3	thật còn:3	thật có:3	thật cũng:3	thật cụ_thể:3	thật của:9	thật gian_nan:3	thật giỏi:12	thật gần:6
thật hay:3	thật hoành_tráng:3	thật hào_sảng:3	thật hóm:3	thật hớ_hênh:3	thật khác:3	thật khó:6	thật khô:3	thật không:6	thật không_thể:3
thật khỏe:3	thật khủng_khiếp:3	thật kinh_khủng:3	thật kinh_ngạc:3	thật kín:3	thật kỳ_diệu:3	thật kỳ_lạ:6	thật kỹ:6	thật là:21	thật lâu:3
thật lạ:9	thật lạ_lùng:3	thật lẹ:3	thật lớn:3	thật may:6	thật may_mắn:6	thật mát_mắt:3	thật mình:3	thật mạnh:3	thật nghiêm_trang:3
thật nghèo:3	thật ngon:3	thật ngàn:3	thật nhanh:6	thật nhiều:15	thật nhàn:3	thật như:3	thật nhưng:9	thật nhỏ_bé:3	thật quá_đáng:3
thật rằng:3	thật sớm:3	thật tai_ác:3	thật thanh_bình:3	thật thì:3	thật thương:3	thật thảm_khốc:3	thật thấp:6	thật thịnh_soạn:3	thật thờ_ơ:3
thật tinh:6	thật tiếc:3	thật to:3	thật trong:3	thật tên:3	thật tình_cảm:3	thật tươi:6	thật tối_ưu:3	thật tội_nghiệp:3	thật từ:3
thật và:3	thật vượt:3	thật vắng_lặng:3	thật với:6	thật xa:3	thật ý_nghĩa:6	thật đau_lòng:3	thật đáng:6	thật được:3	thật đầm_ấm:3
thật đắng:3	thật đẹp:6	thật để:3	thật ảm_đạm:3	thật_là:3	thật_là hoàn_toàn:3	thật_ra:45	thật_ra anh:3	thật_ra ban_đầu:3	thật_ra binh_lính:3
thật_ra chúng_tôi:3	thật_ra chỉ:3	thật_ra cũng:3	thật_ra cậu:3	thật_ra lần:3	thật_ra mình:3	thật_ra thì:6	thật_ra ông:3	thật_ra đó:6	thật_ra đến:3
thật_sự:78	thật_sự biết:3	thật_sự bế_tắc:3	thật_sự chú_ý:3	thật_sự chưng_hửng:3	thật_sự chỉ:3	thật_sự chủ_động:3	thật_sự cùng:3	thật_sự của:3	thật_sự giỏi:3
thật_sự hiểu:3	thật_sự hoang_mang:3	thật_sự hoảng_sợ:3	thật_sự họ:3	thật_sự là:9	thật_sự nên:3	thật_sự phù_hợp:3	thật_sự quí_mến:3	thật_sự sôi_động:3	thật_sự trân_trọng:3
thật_sự trưởng_thành:3	thật_sự trở_thành:3	thật_sự tự_tin:3	thật_sự vững_tin:3	thật_sự ảnh_hưởng:3	thật_thà:3	thật_thà tui:3	thật_tình:12	thật_tình cũng:3	thật_tình không:6
thật_tình tôi:3	thắc_mắc:27	thắc_mắc NULL:3	thắc_mắc bị_cáo:3	thắc_mắc chuyện:3	thắc_mắc chúng_cháu:3	thắc_mắc của:3	thắc_mắc gì:3	thắc_mắc họ:3	thắc_mắc má:3
thắc_mắc sao:3	thắc_thỏm:3	thắc_thỏm lo_âu:3	thắm:3	thắm hơn:3	thắm_thiết:3	thắm_thiết nhưng:3	thắng:228	thắng NULL:15	thắng biết:3
thắng bày_tỏ:3	thắng bấm:3	thắng bộc_lộ:3	thắng cho:3	thắng chính:3	thắng cuộc:3	thắng có:3	thắng cũng:3	thắng cố_tình:3	thắng của:3
thắng cứ:3	thắng già_đời:3	thắng giới_thiệu:3	thắng gõ_cửa:3	thắng gấp:3	thắng gần:3	thắng gặp:3	thắng hay:3	thắng hoặc:3	thắng hỏi:9
thắng khuyên:3	thắng không:6	thắng kiểm_tra:3	thắng kiện:3	thắng knock-out:3	thắng là:6	thắng lưu:3	thắng lại:3	thắng lật:3	thắng lợi:3
thắng mới:3	thắng nghiêng:3	thắng nhưng:3	thắng nói:9	thắng phân_tích:3	thắng rất:3	thắng rồi:15	thắng sẽ:3	thắng thua:3	thắng thì:6
thắng thấy:6	thắng trong:3	thắng trắng:6	thắng tỏ:3	thắng và:3	thắng vào:3	thắng về:3	thắng với:3	thắng xem_lại:3	thắng xuất_hiện:3
thắng áo:3	thắng được:6	thắng đến:3	thắng đề_nghị:3	thắng để:3	thắng độ:3	thắng_bại:3	thắng_bại NULL:3	thắng_cảnh:3	thắng_cảnh NULL:3
thắng_lợi:21	thắng_lợi NULL:6	thắng_lợi sò_huyết:3	thắng_lợi trong:6	thắng_lợi tổ_quốc:3	thắng_lợi đã:3	thắng_thế:3	thắng_thế hơn:3	thắp:60	thắp NULL:3
thắp hương:24	thắp lên:3	thắp lửa:3	thắp một:3	thắp nhang:9	thắp nén:6	thắp sáng:3	thắp thêm:3	thắp xong:3	thắt:9
thắt lại:3	thắt ruột:6	thằng:165	thằng anh:6	thằng bé:12	thằng bạn:3	thằng bẻ:3	thằng châu:3	thằng chồng:9	thằng con:9
thằng con_trai:3	thằng cu:6	thằng càrem:6	thằng công:3	thằng cùng:3	thằng du_côn:3	thằng em:3	thằng giặc:3	thằng hùng:6	thằng học:3
thằng luyện:3	thằng lâm:3	thằng minh:3	thằng mặt:3	thằng nam:3	thằng ngọc:3	thằng nhã:3	thằng nhỏ:6	thằng nào:6	thằng này:6
thằng theo_dõi:3	thằng thứ:3	thằng to:3	thằng tuấn:3	thằng tính:3	thằng tóc:3	thằng tùng:3	thằng út:6	thằng đó:3	thằng đặt_cược:3
thằng địch:3	thằng đỗi:3	thằng ở:3	thằng_cha:6	thằng_cha say:3	thằng_cha ấy:3	thằng_mười:3	thằng_mười cãi:3	thẳng:129	thẳng chúng_tôi:3
thẳng có:3	thẳng khu_vực:3	thẳng lên:15	thẳng mà:3	thẳng mặt:3	thẳng một_mạch:6	thẳng phú_hữu:3	thẳng ra:6	thẳng rồi:3	thẳng tổ_hợp:3
thẳng tới:3	thẳng vào:42	thẳng về:3	thẳng với:6	thẳng xuống:9	thẳng đến:15	thẳng_băng:3	thẳng_băng theo:3	thẳng_tay:6	thẳng_tay túm:3
thẳng_tay đấm:3	thẳng_thắn:9	thẳng_thắn *e*:3	thẳng_thắn như:3	thẳng_thắn nói:3	thẳng_đứng:3	thẳng_đứng men:3	thẹn:3	thẹn quá:3	thẻ:33
thẻ NULL:6	thẻ học:3	thẻ khám:3	thẻ phạt:3	thẻ sinh_viên:3	thẻ tb:9	thẻ thúng:3	thẻ trinh_sát:3	thế:549	thế *e*:6
thế *t*:9	thế NULL:93	thế anh:3	thế bao_vây:3	thế bà_cụ:3	thế bí:3	thế cho:3	thế chúng:3	thế chúng_tôi:3	thế chất:3
thế chị:9	thế chứ:3	thế các:6	thế cái:3	thế còn:3	thế cũng:6	thế cả:3	thế cận_chiến:3	thế dưới:3	thế hàng:3
thế hết:3	thế khi:3	thế khiến:3	thế không:6	thế kia:6	thế kể_cả:3	thế là:12	thế lại:3	thế mà:9	thế mãi:3
thế mình:3	thế mạnh:3	thế mấy:3	thế mỗi:3	thế mới:6	thế ngày_ngày:3	thế ngôi:3	thế người:3	thế người_ta:3	thế nhưng:99
thế nhất_là:3	thế nào:12	thế này:51	thế nên:9	thế nữa:3	thế qua:3	thế rồi:6	thế sao:3	thế suốt:3	thế theo:3
thế thôi:15	thế thương:3	thế tiến_thoái_lưỡng_nan:3	thế trên:3	thế trồng:3	thế tuấn:3	thế tôi:9	thế tăng:3	thế tại:3	thế tấn_công:3
thế tất_cả:3	thế và:6	thế với:3	thế vợ:3	thế vừa:3	thế à:3	thế ông:9	thế đánh:3	thế đã:6	thế được:3
thế đấy:3	thế đến:3	thế để:3	thế_chiến:6	thế_chiến thứ:6	thế_chấp:6	thế_chấp cái:3	thế_chấp cả:3	thế_gian:3	thế_gian này:3
thế_giới:84	thế_giới *e*:3	thế_giới NULL:15	thế_giới cũng:3	thế_giới dịch_vụ:3	thế_giới kêu_gọi:3	thế_giới kỳ:3	thế_giới kỳ_lạ:3	thế_giới mà:3	thế_giới như:3
thế_giới nhưng:3	thế_giới những:3	thế_giới này:3	thế_giới phải:3	thế_giới rất:3	thế_giới sẽ:6	thế_giới toàn:3	thế_giới về:3	thế_giới wb:6	thế_giới wmc:3
thế_giới đang:3	thế_giới điều:3	thế_giới đã:3	thế_hệ:57	thế_hệ NULL:3	thế_hệ anh_hùng:3	thế_hệ chúng_tôi:3	thế_hệ hs:3	thế_hệ họ:6	thế_hệ học_trò:3
thế_hệ khác:3	thế_hệ kế_tiếp:3	thế_hệ này:3	thế_hệ phải:3	thế_hệ sinh_viên:3	thế_hệ thứ:12	thế_hệ tiếp_nối:3	thế_hệ vn:3	thế_hệ với:3	thế_kỷ:21
thế_kỷ 20:6	thế_kỷ aids:3	thế_kỷ này:3	thế_kỷ qua:6	thế_kỷ sống:3	thế_là:78	thế_là *e*:9	thế_là anh:6	thế_là chủ_tịch:3	thế_là cái:3
thế_là cả:3	thế_là cảnh:3	thế_là dankia_resort:3	thế_là dự_án:3	thế_là hằng:3	thế_là họ:3	thế_là kỹ_sư:3	thế_là lại:3	thế_là lớp:3	thế_là mấy:3
thế_là những:6	thế_là năm:3	thế_là trái_đất:3	thế_là tôi:3	thế_là ông:6	thế_là ý_tưởng:3	thế_là đã:3	thế_lực:9	thế_lực chính_trị:3	thế_lực nhưng:3
thế_lực xâm_lược:3	thế_mà:15	thế_mà *e*:6	thế_mà giờ_đây:3	thế_mà lần:3	thế_mà việc:3	thế_nhưng:3	thế_nhưng sau:3	thế_nào:138	thế_nào *t*:3
thế_nào NULL:36	thế_nào cho:9	thế_nào chàng:3	thế_nào chị:3	thế_nào cũng:9	thế_nào hiện:3	thế_nào khi:12	thế_nào là:9	thế_nào lắng_nghe:3	thế_nào mà:3
thế_nào nên:3	thế_nào qua:3	thế_nào thì:6	thế_nào và:3	thế_nào vì:3	thế_nào về:6	thế_nào đành:3	thế_nào đâu:3	thế_nào để:15	thế_này:12
thế_này NULL:3	thế_này chỉ:3	thế_này không_thể:3	thế_này mà:3	thế_ra:3	thế_ra cả:3	thế_rồi:3	thế_rồi từ:3	thế_thì:3	thế_thì hay:3
thế_ấy:3	thế_ấy NULL:3	thề:21	thề NULL:3	thề inh_ỏi:3	thề không:3	thề trước:3	thề tôi:3	thề với:6	thềm:9
thềm NULL:3	thềm thắng:3	thềm thằng:3	thều_thào:3	thều_thào chửi:3	thể:9	thể không:3	thể thợ:3	thể đưa:3	thể_chất:3
thể_chất và:3	thể_diện:3	thể_diện của:3	thể_dục:9	thể_dục chăm_sóc:3	thể_dục các:3	thể_dục mà:3	thể_hiện:51	thể_hiện chưa:3	thể_hiện chất:3
thể_hiện chủ_trương:3	thể_hiện gì:3	thể_hiện là:3	thể_hiện một:3	thể_hiện ngay:3	thể_hiện ngày_tháng:3	thể_hiện rõ:3	thể_hiện sinh_động:3	thể_hiện sức_mạnh:3	thể_hiện theo:3
thể_hiện trong:3	thể_hiện trái_tim:3	thể_hiện tình_cảm:3	thể_hiện đề_tài:3	thể_hiện ở:3	thể_hình:3	thể_hình tp:3	thể_loại:6	thể_loại NULL:3	thể_loại mà:3
thể_thao:51	thể_thao NULL:9	thể_thao bạo_lực:3	thể_thao dã_man:3	thể_thao hiền:6	thể_thao hàng_hiệu:3	thể_thao khuyết_tật:3	thể_thao không:3	thể_thao môn:3	thể_thao như:3
thể_thao phải:3	thể_thao trên:3	thể_thao tóc:3	thể_thao vua:3	thể_thao ở:3	thể_trạng:6	thể_trạng người:3	thể_trạng từng:3	thể_xác:3	thể_xác lẫn:3
thỉnh:3	thỉnh tận:3	thỉnh_thoảng:66	thỉnh_thoảng *e*:6	thỉnh_thoảng chân:3	thỉnh_thoảng có:3	thỉnh_thoảng cũng:3	thỉnh_thoảng cần_cẩu:3	thỉnh_thoảng gửi:3	thỉnh_thoảng học:3
thỉnh_thoảng lại:3	thỉnh_thoảng lấy:3	thỉnh_thoảng má:3	thỉnh_thoảng mới:3	thỉnh_thoảng nhắc:3	thỉnh_thoảng nó:3	thỉnh_thoảng tôi:6	thỉnh_thoảng tổ_chức:3	thỉnh_thoảng từng:3	thỉnh_thoảng xe:6
thỉnh_thoảng xuất_hiện:3	thỉnh_thoảng ông:3	thị_nghè:6	thị_nghè NULL:6	thị_nhiều:6	thị_nhiều cho:3	thị_nhiều một:3	thị_thực:3	thị_thực mấy:3	thị_trường:117
thị_trường NULL:12	thị_trường bài_học:3	thị_trường campuchia:3	thị_trường chợ_búa:3	thị_trường cpc:6	thị_trường cung_ứng:3	thị_trường của:9	thị_trường do:3	thị_trường giá_cả:3	thị_trường là:3
thị_trường lên:3	thị_trường máy_tính:6	thị_trường mùa:3	thị_trường mới:6	thị_trường mỹ:6	thị_trường nghiên_cứu:3	thị_trường nguồn:3	thị_trường như:3	thị_trường nông_sản:3	thị_trường qltt:3
thị_trường sữa:3	thị_trường thì:3	thị_trường tiêu_thụ:3	thị_trường tiếp_theo:3	thị_trường tp:3	thị_trường trong:3	thị_trường trung_quốc:3	thị_trường từ:3	thị_trường với:3	thị_trường đều:3
