markets	NNS	16	PMOD

Shares	NNS	3	SUB
also	RB	3	VMOD
closed	VBN	0	ROOT
sharply	RB	3	VMOD
lower	RBR	4	AMOD
across	IN	3	VMOD
Europe	NNP	6	PMOD
,	,	3	P
particularly	RB	10	PMOD
in	IN	3	VMOD
Frankfurt	NNP	10	PMOD
,	,	3	P
although	IN	3	VMOD
London	NNP	19	NMOD
and	CC	19	NMOD
a	DT	19	NMOD
few	JJ	19	NMOD
other	JJ	19	NMOD
markets	NNS	20	SUB
recovered	VBD	13	SBAR
some	DT	22	NMOD
ground	NN	20	OBJ
after	IN	20	VMOD
stocks	NNS	25	SUB
began	VBD	23	SBAR
to	TO	27	VMOD
rebound	VB	25	VMOD
in	IN	27	VMOD
New	NNP	30	NMOD
York	NNP	28	PMOD

Other	JJ	5	NMOD
Asian	JJ	4	AMOD
and	CC	4	AMOD
Pacific	JJ	5	NMOD
markets	NNS	6	SUB
had	VBD	16	VMOD
sharper	JJR	8	NMOD
losses	NNS	6	OBJ
than	IN	8	NMOD
Tokyo	NNP	9	PMOD
,	,	16	P
but	CC	16	VMOD
the	DT	15	NMOD
selling	NN	15	NMOD
wave	NN	16	SUB
stopped	VBD	0	ROOT
short	RB	16	VMOD
of	IN	17	AMOD
precipitating	VBG	18	PMOD
another	DT	22	NMOD
market	NN	22	NMOD
crash	NN	19	OBJ

All	DT	2	NMOD
eyes	NNS	3	SUB
were	VBD	0	ROOT
on	IN	3	PRD
Tokyo	NNP	4	PMOD
at	IN	3	VMOD
the	DT	8	NMOD
opening	NN	6	PMOD
because	IN	3	VMOD
it	PRP	11	SUB
was	VBD	9	SBAR
the	DT	15	NMOD
first	JJ	15	NMOD
major	JJ	15	NMOD
market	NN	11	PRD
to	TO	17	VMOD
trade	VB	15	NMOD
since	IN	15	NMOD
Friday	NNP	20	NMOD
's	POS	22	NMOD
190.58-point	JJ	22	NMOD
plunge	NN	18	PMOD
on	IN	22	NMOD
Wall	NNP	25	NMOD
Street	NNP	23	PMOD

But	CC	16	VMOD
rather	RB	3	DEP
than	IN	16	VMOD
set	VB	3	SBAR
the	DT	6	NMOD
tone	NN	4	OBJ
for	IN	4	VMOD
other	JJ	9	NMOD
markets	NNS	7	PMOD
,	,	16	P
Japan	NNP	12	NMOD
's	POS	15	NMOD
major	JJ	15	NMOD
institutional	JJ	15	NMOD
investors	NNS	16	SUB
chose	VBD	0	ROOT
to	TO	18	VMOD
remain	VB	16	VMOD
on	IN	18	VMOD
the	DT	21	NMOD
sidelines	NNS	19	PMOD

Still	RB	16	VMOD
,	,	16	P
despite	IN	16	VMOD
the	DT	6	NMOD
sudden	JJ	6	NMOD
reappearance	NN	3	PMOD
of	IN	6	NMOD
stock-market	JJ	9	NMOD
turbulence	NN	7	PMOD
,	,	16	P
managers	NNS	16	SUB
of	IN	11	NMOD
Japanese	JJ	15	NMOD
investment	NN	15	NMOD
funds	NNS	12	PMOD
said	VBD	0	ROOT
they	PRP	18	SUB
were	VBD	16	VMOD
n't	RB	18	VMOD
planning	VBG	18	VC
to	TO	22	VMOD
unload	VB	20	VMOD
U.S.	NNP	26	NMOD
or	CC	23	DEP
European	JJ	23	DEP
equities	NNS	22	OBJ

We	PRP	2	SUB
did	VBD	18	VMOD
n't	RB	2	VMOD
trade	VB	2	VC
much	JJ	4	VMOD
today	NN	4	VMOD
,	,	4	P
as	IN	4	VMOD
our	PRP$	10	NMOD
policy	NN	12	SUB
now	RB	10	NMOD
is	VBZ	8	SBAR
to	TO	14	VMOD
wait	VB	12	PRD
and	CC	14	VMOD
see	VB	14	VMOD
,	,	18	P
said	VBD	0	ROOT
a	DT	21	NMOD
fund	NN	21	NMOD
manager	NN	18	SUB
at	IN	21	NMOD
Taisho	NNP	26	NMOD
Life	NNP	26	NMOD
Insurance	NNP	26	NMOD
Co	NNP	22	PMOD

We	PRP	2	SUB
would	MD	0	ROOT
like	VB	2	VC
to	TO	5	VMOD
wait	VB	3	VMOD
and	CC	5	VMOD
see	VB	5	VMOD
until	IN	5	VMOD
trading	NN	10	SUB
goes	VBZ	8	SBAR
around	RB	10	VMOD
through	IN	10	VMOD
Europe	NNP	16	NMOD
and	CC	16	NMOD
New	NNP	16	NMOD
York	NNP	12	PMOD

The	DT	2	NMOD
institutions	NNS	3	SUB
appeared	VBD	20	VMOD
confident	JJ	3	PRD
that	IN	4	AMOD
Japanese	JJ	7	NMOD
regulators	NNS	8	SUB
would	MD	5	SBAR
step	VB	8	VC
in	RB	9	VMOD
to	TO	12	VMOD
ensure	VB	9	VMOD
orderly	JJ	14	NMOD
trading	NN	12	OBJ
if	IN	9	VMOD
necessary	JJ	15	DEP
,	,	20	P
and	CC	20	VMOD
there	EX	20	SUB
was	VBD	0	ROOT
considerable	JJ	22	NMOD
speculation	NN	20	PRD
during	IN	22	NMOD
the	DT	25	NMOD
day	NN	23	PMOD
that	IN	22	NMOD
the	DT	29	NMOD
Finance	NNP	29	NMOD
Ministry	NNP	30	SUB
was	VBD	26	SBAR
working	VBG	30	VC
behind	IN	31	VMOD
the	DT	34	NMOD
scenes	NNS	32	PMOD
to	TO	36	VMOD
do	VB	31	VMOD
just	RB	36	OBJ
that	DT	37	NMOD

But	CC	11	VMOD
in	IN	11	VMOD
the	DT	4	NMOD
absence	NN	2	PMOD
of	IN	4	NMOD
panicky	JJ	7	NMOD
trading	NN	5	PMOD
,	,	11	P
its	PRP$	10	NMOD
presence	NN	11	SUB
was	VBD	0	ROOT
never	RB	11	VMOD
overtly	RB	14	VMOD
felt	VBN	11	VC

At	IN	11	VMOD
the	DT	3	NMOD
close	NN	1	PMOD
,	,	11	P
the	DT	7	NMOD
Nikkei	NNP	7	NMOD
average	NN	11	SUB
of	IN	7	NMOD
225	CD	10	NMOD
stocks	NNS	8	PMOD
stood	VBD	0	ROOT
at	IN	11	VMOD
34468.69	CD	12	PMOD
,	,	11	P
down	RB	11	VMOD
647.33	CD	17	NMOD
points	NNS	21	NMOD
,	,	21	P
or	CC	21	NMOD
1.8	CD	21	NMOD
%	NN	15	AMOD

The	DT	6	NMOD
broader	JJR	6	NMOD
Tokyo	NNP	6	NMOD
Stock	NNP	6	NMOD
Price	NNP	6	NMOD
Index	NNP	7	SUB
sank	VBD	0	ROOT
45.66	CD	12	NMOD
,	,	12	P
or	CC	12	NMOD
1.7	CD	12	NMOD
%	NN	7	VMOD
,	,	12	P
to	TO	7	VMOD
2600.88	CD	14	PMOD

The	DT	3	NMOD
day	NN	3	NMOD
's	POS	4	NMOD
decline	NN	5	SUB
was	VBD	0	ROOT
generally	RB	5	VMOD
in	IN	5	PRD
line	NN	7	PMOD
with	IN	8	NMOD
analysts	NNS	11	NMOD
'	POS	13	NMOD
weekend	NN	13	NMOD
predictions	NNS	9	PMOD

Declining	VBG	2	NMOD
issues	NNS	3	SUB
swamped	VBD	0	ROOT
advancers	NNS	3	OBJ
,	,	3	P
941-105	CD	3	VMOD

But	CC	3	VMOD
volume	NN	3	SUB
was	VBD	0	ROOT
thin	JJ	3	PRD
at	IN	3	VMOD
526.2	CD	7	AMOD
million	CD	8	NMOD
shares	NNS	5	PMOD
,	,	3	P
compared	VBN	3	VMOD
with	IN	10	PMOD
574.7	CD	13	AMOD
million	CD	14	NMOD
Friday	NNP	11	PMOD

The	DT	2	NMOD
market	NN	3	SUB
opened	VBD	0	ROOT
sharply	RB	3	VMOD
lower	RBR	4	AMOD
,	,	3	P
with	IN	3	VMOD
the	DT	10	NMOD
Nikkei	NNP	10	NMOD
average	NN	7	PMOD
down	RB	10	NMOD
nearly	RB	11	AMOD
600	CD	12	AMOD
after	IN	11	AMOD
20	CD	16	NMOD
minutes	NNS	14	PMOD

A	DT	3	NMOD
midmorning	NN	3	NMOD
rebound	NN	4	SUB
brought	VBD	33	VMOD
it	PRP	4	OBJ
back	RB	4	VMOD
to	TO	8	VMOD
show	VB	4	VMOD
a	DT	10	NMOD
gain	NN	8	OBJ
of	IN	10	NMOD
about	RB	11	PMOD
200	CD	12	AMOD
at	IN	8	VMOD
the	DT	16	NMOD
end	NN	14	PMOD
of	IN	16	NMOD
the	DT	20	NMOD
morning	NN	20	NMOD
session	NN	17	PMOD
,	,	33	P
but	CC	33	VMOD
the	DT	24	NMOD
rally	NN	25	SUB
failed	VBD	33	VMOD
in	IN	25	VMOD
the	DT	28	NMOD
afternoon	NN	26	PMOD
,	,	33	P
and	CC	33	VMOD
the	DT	32	NMOD
market	NN	33	SUB
closed	VBD	0	ROOT
near	IN	33	VMOD
the	DT	37	NMOD
day	NN	37	NMOD
's	POS	38	NMOD
low	NN	34	PMOD

The	DT	3	NMOD
smaller	JJR	3	NMOD
stocks	NNS	12	SUB
in	IN	3	NMOD
the	DT	8	NMOD
Tokyo	NNP	8	NMOD
market	NN	8	NMOD
's	POS	10	NMOD
second	JJ	10	NMOD
section	NN	4	PMOD
also	RB	12	VMOD
posted	VBD	0	ROOT
their	PRP$	15	NMOD
biggest	JJS	15	NMOD
decline	NN	12	OBJ
of	IN	15	NMOD
the	DT	18	NMOD
year	NN	16	PMOD

The	DT	5	NMOD
Tokyo	NNP	5	NMOD
Stock	NNP	5	NMOD
Exchange	NNP	5	NMOD
index	NN	10	SUB
for	IN	5	NMOD
the	DT	9	NMOD
second	JJ	9	NMOD
section	NN	6	PMOD
fell	VBD	0	ROOT
100.96	CD	15	NMOD
,	,	15	P
or	CC	15	NMOD
2.7	CD	15	NMOD
%	NN	10	VMOD
,	,	15	P
to	TO	10	VMOD
3655.40	CD	17	PMOD

Many	JJ	2	NMOD
investors	NNS	13	SUB
,	,	2	P
trying	VBG	2	NMOD
to	TO	6	VMOD
outperform	VB	4	VMOD
the	DT	9	NMOD
market	NN	9	NMOD
's	POS	11	NMOD
major	JJ	11	NMOD
indexes	NNS	6	OBJ
,	,	13	P
have	VBP	0	ROOT
flocked	VBN	13	VC
to	TO	14	VMOD
these	DT	18	NMOD
small	JJ	18	NMOD
issues	NNS	15	PMOD
in	IN	14	VMOD
recent	JJ	21	NMOD
weeks	NNS	19	PMOD

Japanese	JJ	4	NMOD
investors	NNS	4	NMOD
and	CC	4	NMOD
traders	NNS	5	SUB
expressed	VBD	0	ROOT
relief	NN	5	OBJ
that	IN	6	NMOD
the	DT	10	NMOD
Tokyo	NNP	10	NMOD
market	NN	11	SUB
did	VBD	7	SBAR
n't	RB	11	VMOD
fall	VB	11	VC
more	RBR	15	AMOD
sharply	RB	13	VMOD

But	CC	4	VMOD
its	PRP$	3	NMOD
performance	NN	4	SUB
did	VBD	0	ROOT
bear	VB	4	VC
some	DT	7	NMOD
resemblance	NN	5	OBJ
to	TO	7	NMOD
events	NNS	8	PMOD
of	IN	9	NMOD
two	CD	12	NMOD
years	NNS	13	AMOD
ago	RB	10	PMOD
,	,	9	P
during	IN	9	NMOD
the	DT	22	NMOD
October	NNP	22	NMOD
1987	CD	22	NMOD
global	JJ	22	NMOD
stock	NN	22	NMOD
market	NN	22	NMOD
crash	NN	15	PMOD

On	IN	19	VMOD
Oct.	NNP	1	PMOD
16	CD	2	NMOD
,	,	2	P
1987	CD	2	NMOD
--	:	8	P
the	DT	8	NMOD
Friday	NNP	2	NMOD
before	IN	8	NMOD
the	DT	13	NMOD
Black	NNP	13	NMOD
Monday	NNP	13	NMOD
crash	NN	9	PMOD
--	:	8	P
the	DT	18	NMOD
New	NNP	18	NMOD
York	NNP	18	NMOD
market	NN	19	SUB
dropped	VBD	25	VMOD
4.6	CD	21	NMOD
%	NN	19	VMOD
,	,	25	P
and	CC	25	VMOD
Tokyo	NNP	25	SUB
followed	VBD	0	ROOT
on	IN	25	VMOD
Monday	NNP	26	PMOD
with	IN	25	VMOD
a	DT	32	NMOD
2.4	CD	31	AMOD
%	NN	32	NMOD
drop	NN	28	PMOD

This	DT	2	NMOD
time	NN	12	VMOD
,	,	12	P
Wall	NNP	6	NMOD
Street	NNP	6	NMOD
's	POS	7	NMOD
plunge	NN	11	NMOD
of	IN	11	NMOD
6.9	CD	10	NMOD
%	NN	8	PMOD
Friday	NNP	12	SUB
was	VBD	0	ROOT
followed	VBN	12	VC
by	IN	13	VMOD
yesterday	NN	16	NMOD
's	POS	19	NMOD
1.8	CD	18	AMOD
%	NN	19	NMOD
loss	NN	14	PMOD
in	IN	19	NMOD
Tokyo	NNP	20	PMOD

Two	CD	2	NMOD
years	NNS	3	AMOD
ago	RB	9	VMOD
,	,	9	P
Tokyo	NNP	6	NMOD
's	POS	8	NMOD
biggest	JJS	8	NMOD
fall	NN	9	SUB
came	VBD	0	ROOT
the	DT	11	NMOD
day	NN	9	VMOD
after	IN	11	NMOD
New	NNP	15	NMOD
York	NNP	15	NMOD
's	POS	20	NMOD
22.6	CD	17	AMOD
%	NN	20	NMOD
Black	NNP	20	NMOD
Monday	NNP	20	NMOD
plunge	NN	12	PMOD
,	,	11	P
when	WRB	11	NMOD
the	DT	25	NMOD
Nikkei	NNP	25	NMOD
average	NN	26	SUB
fell	VBD	22	SBAR
14.9	CD	28	NMOD
%	NN	26	VMOD

Thus	RB	6	VMOD
,	,	6	P
market	NN	4	NMOD
participants	NNS	6	SUB
yesterday	NN	6	VMOD
were	VBD	0	ROOT
looking	VBG	6	VC
ahead	RB	7	VMOD
nervously	RB	7	VMOD
to	TO	7	VMOD
Wall	NNP	13	NMOD
Street	NNP	13	NMOD
's	POS	14	NMOD
opening	NN	10	PMOD

But	CC	12	VMOD
in	IN	12	VMOD
New	NNP	4	NMOD
York	NNP	2	PMOD
yesterday	NN	12	VMOD
,	,	12	P
the	DT	11	NMOD
Dow	NNP	11	NMOD
Jones	NNP	11	NMOD
Industrial	NNP	11	NMOD
Average	NNP	12	SUB
surged	VBD	0	ROOT
88.12	CD	12	VMOD
to	TO	15	VMOD
close	VB	12	VMOD
at	IN	15	VMOD
2657.38	CD	16	PMOD
on	IN	12	VMOD
heavy	JJ	20	NMOD
volume	NN	18	PMOD
of	IN	20	NMOD
416,290,000	CD	23	NMOD
shares	NNS	21	PMOD
,	,	12	P
although	IN	12	VMOD
declining	VBG	27	NMOD
issues	NNS	29	SUB
still	RB	29	VMOD
outnumbered	VBD	25	SBAR
advancing	VBG	31	NMOD
ones	NNS	29	OBJ
on	IN	29	VMOD
the	DT	35	NMOD
broad	JJ	35	NMOD
market	NN	32	PMOD

Nobuto	NNP	2	NMOD
Yasuda	NNP	5	NMOD
,	,	5	P
a	DT	5	NMOD
director	NN	14	SUB
at	IN	5	NMOD
Yamaichi	NNP	12	NMOD
Investment	NNP	12	NMOD
Trust	NNP	12	NMOD
&	CC	12	NMOD
Management	NNP	12	NMOD
Co.	NNP	6	PMOD
,	,	5	P
called	VBD	0	ROOT
yesterday	NN	16	NMOD
's	POS	17	NMOD
session	NN	20	SUB
a	DT	20	NMOD
good	JJ	20	NMOD
scenario	NN	14	VMOD
for	IN	20	NMOD
Japan	NNP	21	PMOD

Now	RB	3	VMOD
we	PRP	3	SUB
are	VBP	14	VMOD
looking	VBG	3	VC
for	IN	4	VMOD
the	DT	7	NMOD
time	NN	5	PMOD
to	TO	9	VMOD
place	VB	7	NMOD
buy	NN	11	NMOD
orders	NNS	9	OBJ
,	,	14	P
he	PRP	14	SUB
said	VBD	0	ROOT

For	IN	10	VMOD
us	PRP	4	NMOD
institutional	JJ	4	NMOD
investors	NNS	1	PMOD
,	,	10	P
the	DT	7	NMOD
chance	NN	10	SUB
for	IN	7	NMOD
buying	VBG	8	PMOD
has	VBZ	0	ROOT
come	VBN	10	VC

Isao	NNP	2	NMOD
Ushikubo	NNP	5	NMOD
,	,	5	P
general	JJ	5	NMOD
manager	NN	19	SUB
of	IN	5	NMOD
the	DT	10	NMOD
investment	NN	10	NMOD
research	NN	10	NMOD
department	NN	6	PMOD
at	IN	10	NMOD
Toyo	NNP	16	NMOD
Trust	NNP	16	NMOD
&	CC	16	NMOD
Banking	NNP	16	NMOD
Co.	NNP	11	PMOD
,	,	5	P
also	RB	19	VMOD
was	VBD	0	ROOT
optimistic	JJ	19	PRD

He	PRP	2	SUB
described	VBD	0	ROOT
Friday	NNP	4	NMOD
's	POS	5	NMOD
plunge	NN	2	OBJ
in	IN	5	NMOD
the	DT	8	NMOD
U.S.	NNP	6	PMOD
as	IN	2	VMOD
a	DT	12	NMOD
fleeting	JJ	12	NMOD
event	NN	9	PMOD
resulting	VBG	12	NMOD
in	IN	13	VMOD
part	NN	14	PMOD
from	IN	13	VMOD
excessive	JJ	21	NMOD
merger	NN	21	NMOD
and	CC	21	NMOD
acquisition	NN	21	NMOD
activity	NN	16	PMOD

Unless	IN	8	VMOD
there	EX	3	SUB
is	VBZ	1	SBAR
a	DT	5	NMOD
panic	NN	3	PRD
,	,	8	P
this	DT	8	SUB
is	VBZ	24	VMOD
the	DT	11	NMOD
best	JJS	11	NMOD
time	NN	8	PRD
to	TO	13	VMOD
buy	VB	11	NMOD
,	,	8	P
as	IN	8	VMOD
was	VBD	15	DEP
the	DT	18	NMOD
case	NN	16	SUB
two	CD	20	NMOD
years	NNS	21	AMOD
ago	RB	16	VMOD
,	,	24	P
he	PRP	24	SUB
said	VBD	0	ROOT

Those	DT	2	NMOD
shares	NNS	10	SUB
which	WDT	2	NMOD
had	VBD	3	SBAR
posted	VBN	4	VC
gains	NNS	5	OBJ
on	IN	5	VMOD
M&A	NNP	9	NMOD
speculation	NN	7	PMOD
were	VBD	26	VMOD
dashed	VBN	10	VC
with	IN	11	VMOD
cold	JJ	14	NMOD
water	NN	12	PMOD
,	,	26	P
but	CC	26	VMOD
as	RB	26	VMOD
far	RB	17	AMOD
as	IN	17	AMOD
major	JJ	21	NMOD
stocks	NNS	22	SUB
are	VBP	19	SBAR
concerned	VBN	22	VC
,	,	26	P
there	EX	26	SUB
is	VBZ	0	ROOT
n't	RB	26	VMOD
much	JJ	29	NMOD
impact	NN	26	PRD

Other	JJ	3	NMOD
fund	NN	3	NMOD
managers	NNS	4	SUB
were	VBD	0	ROOT
similarly	RB	6	AMOD
sanguine	JJ	4	PRD

We	PRP	2	SUB
have	VBP	14	VMOD
no	DT	4	NMOD
plans	NNS	2	OBJ
to	TO	6	VMOD
adjust	VB	4	NMOD
our	PRP$	9	NMOD
asset	NN	9	NMOD
allocation	NN	6	OBJ
in	IN	9	NMOD
foreign	JJ	12	NMOD
equities	NNS	10	PMOD
,	,	14	P
said	VBD	0	ROOT
Masato	NNP	16	NMOD
Murakami	NNP	20	NMOD
,	,	20	P
chief	JJ	20	NMOD
portfolio	NN	20	NMOD
manager	NN	14	SUB
in	IN	20	NMOD
the	DT	26	NMOD
pension	NN	26	NMOD
fund	NN	26	NMOD
management	NN	26	NMOD
department	NN	21	PMOD
at	IN	26	NMOD
Yasuda	NNP	32	NMOD
Trust	NNP	32	NMOD
&	CC	32	NMOD
Banking	NNP	32	NMOD
Co	NNP	27	PMOD

He	PRP	2	SUB
said	VBD	0	ROOT
Friday	NNP	4	NMOD
's	POS	7	NMOD
Wall	NNP	7	NMOD
Street	NNP	7	NMOD
decline	NN	8	SUB
was	VBD	2	VMOD
well	RB	10	PMOD
within	IN	8	PRD
the	DT	12	NMOD
range	NN	10	PMOD
of	IN	12	NMOD
volatility	NN	13	PMOD
that	IN	12	NMOD
Yasuda	NNP	17	NMOD
Trust	NNP	18	SUB
plans	VBZ	15	SBAR
for	IN	18	VMOD
when	WRB	18	VMOD
it	PRP	22	SUB
charts	VBZ	20	SBAR
its	PRP$	26	NMOD
overseas	JJ	26	NMOD
investment	NN	26	NMOD
strategy	NN	22	OBJ

Among	IN	11	VMOD
other	JJ	6	NMOD
Asian	JJ	6	NMOD
and	CC	6	NMOD
Pacific	JJ	6	NMOD
markets	NNS	1	PMOD
,	,	11	P
Malaysia	NNP	10	NMOD
and	CC	10	NMOD
Singapore	NNP	11	SUB
had	VBD	0	ROOT
the	DT	14	NMOD
biggest	JJS	14	NMOD
losses	NNS	11	OBJ
,	,	11	P
with	IN	11	VMOD
the	DT	21	NMOD
Kuala	NNP	21	NMOD
Lumpur	NNP	21	NMOD
composite	JJ	21	NMOD
index	NN	24	SUB
in	IN	21	NMOD
Malaysia	NNP	22	PMOD
falling	VBG	33	VMOD
11.5	CD	26	NMOD
%	NN	24	VMOD
and	CC	33	VMOD
Singapore	NNP	29	NMOD
's	POS	33	NMOD
Straits	NNP	33	NMOD
Times	NNP	33	NMOD
Industrial	NNP	33	NMOD
Index	NNP	16	PMOD
down	RB	33	VMOD
10	CD	36	NMOD
%	NN	34	AMOD

Major	JJ	2	NMOD
indexes	NNS	3	SUB
declined	VBD	0	ROOT
more	JJR	5	AMOD
than	IN	7	NMOD
8	CD	5	AMOD
%	NN	15	NMOD
in	IN	7	NMOD
Australia	NNP	12	NMOD
and	CC	12	NMOD
New	NNP	12	NMOD
Zealand	NNP	8	PMOD
and	CC	15	NMOD
6.5	CD	15	NMOD
%	NN	3	VMOD
in	IN	15	NMOD
Hong	NNP	18	NMOD
Kong	NNP	16	PMOD

Bangkok	NNP	9	NMOD
,	,	9	P
Manila	NNP	9	NMOD
,	,	9	P
Seoul	NNP	9	NMOD
,	,	9	P
Taipei	NNP	9	NMOD
and	CC	9	NMOD
Jakarta	NNP	10	SUB
escaped	VBD	0	ROOT
with	IN	10	VMOD
slightly	RB	13	AMOD
smaller	JJR	14	NMOD
losses	NNS	11	PMOD

Brokers	NNS	4	NMOD
and	CC	4	NMOD
fund	NN	4	NMOD
managers	NNS	5	SUB
said	VBD	0	ROOT
the	DT	8	NMOD
region	NN	8	NMOD
's	POS	9	NMOD
markets	NNS	10	SUB
were	VBD	5	VMOD
reacting	VBG	10	VC
to	TO	11	VMOD
Friday	NNP	14	NMOD
's	POS	17	NMOD
Wall	NNP	17	NMOD
Street	NNP	17	NMOD
plunge	NN	12	PMOD
even	RB	19	DEP
though	IN	11	VMOD
that	DT	21	NMOD
decline	NN	22	SUB
was	VBD	19	SBAR
due	JJ	22	PRD
to	TO	23	AMOD
local	JJ	26	NMOD
factors	NNS	24	PMOD
such	JJ	28	PMOD
as	IN	26	NMOD
failed	VBN	31	NMOD
corporate	JJ	31	NMOD
buy-outs	NNS	36	NMOD
and	CC	36	NMOD
a	DT	36	NMOD
deteriorating	VBG	36	NMOD
junk-bond	NN	36	NMOD
market	NN	28	PMOD

It	PRP	2	SUB
's	VBZ	6	VMOD
pure	JJ	4	NMOD
psychology	NN	2	PRD
,	,	6	P
said	VBD	0	ROOT
William	NNP	9	NMOD
Au	NNP	9	NMOD
Yeung	NNP	13	NMOD
,	,	13	P
an	DT	13	NMOD
account	NN	13	NMOD
executive	NN	6	SUB
for	IN	13	NMOD
Drexel	NNP	21	NMOD
Burnham	NNP	21	NMOD
Lambert	NNP	21	NMOD
(	-LRB-	19	P
HK	NNP	21	NMOD
)	-RRB-	19	P
Ltd.	NNP	14	PMOD
in	IN	21	NMOD
Hong	NNP	24	NMOD
Kong	NNP	22	PMOD

Markets	NNS	5	SUB
in	IN	1	NMOD
this	DT	4	NMOD
region	NN	2	PMOD
are	VBP	17	VMOD
n't	RB	5	VMOD
so	RB	8	VMOD
geared	VBN	5	VC
to	TO	8	VMOD
leveraged	VBN	11	NMOD
buy-outs	NNS	9	PMOD
,	,	17	P
and	CC	17	VMOD
their	PRP$	15	NMOD
economies	NNS	17	SUB
generally	RB	17	VMOD
are	VBP	24	VMOD
in	IN	17	PRD
good	JJ	20	NMOD
shape	NN	18	PMOD
,	,	24	P
but	CC	24	VMOD
there	EX	24	SUB
's	VBZ	0	ROOT
no	DT	26	NMOD
doubt	NN	24	PRD
that	DT	26	NMOD
Asia	NNP	29	SUB
is	VBZ	27	SBAR
still	RB	29	VMOD
following	VBG	29	VC
America	NNP	33	NMOD
's	POS	34	NMOD
lead	NN	31	OBJ

Several	JJ	2	NMOD
analysts	NNS	3	SUB
said	VBD	0	ROOT
Malaysia	NNP	6	NMOD
and	CC	6	NMOD
Singapore	NNP	7	SUB
had	VBD	3	VMOD
the	DT	10	NMOD
biggest	JJS	10	NMOD
losses	NNS	7	OBJ
because	IN	7	VMOD
they	PRP	13	SUB
are	VBP	11	SBAR
relatively	RB	15	AMOD
open	JJ	13	PRD
to	TO	15	AMOD
rapid	JJ	19	NMOD
cash	NN	19	NMOD
flows	NNS	16	PMOD

Hong	NNP	2	NMOD
Kong	NNP	3	SUB
is	VBZ	16	VMOD
the	DT	6	NMOD
region	NN	6	NMOD
's	POS	10	NMOD
next	JJ	9	AMOD
most	RBS	9	AMOD
open	JJ	10	NMOD
market	NN	3	PRD
,	,	16	P
but	CC	16	VMOD
many	JJ	15	NMOD
foreign	JJ	15	NMOD
investors	NNS	16	SUB
have	VBP	0	ROOT
been	VBN	16	VC
staying	VBG	17	VC
away	RP	18	VMOD
from	IN	18	VMOD
it	PRP	20	PMOD
since	IN	18	VMOD
it	PRP	24	SUB
plunged	VBD	22	SBAR
in	IN	24	VMOD
June	NNP	25	PMOD
amid	IN	24	VMOD
political	JJ	29	NMOD
turmoil	NN	27	PMOD
in	IN	29	NMOD
China	NNP	30	PMOD

Singapore	NNP	2	SUB
took	VBD	22	VMOD
the	DT	4	NMOD
hit	NN	2	OBJ
because	RB	14	DEP
when	WRB	14	VMOD
people	NNS	8	SUB
want	VBP	6	SBAR
to	TO	10	VMOD
get	VB	8	VMOD
out	RP	10	VMOD
,	,	14	P
they	PRP	14	SUB
tend	VBP	2	VMOD
to	TO	16	VMOD
go	VB	14	VMOD
where	WRB	16	VMOD
the	DT	19	NMOD
liquidity	NN	20	SUB
is	VBZ	17	SBAR
,	,	22	P
said	VBD	0	ROOT
Elizabeth	NNP	24	NMOD
Hambrecht	NNP	28	NMOD
,	,	28	P
a	DT	28	NMOD
regional	JJ	28	NMOD
analyst	NN	22	SUB
with	IN	28	NMOD
Baring	NNP	36	NMOD
Securities	NNP	36	NMOD
(	-LRB-	34	P
Hong	NNP	34	NMOD
Kong	NNP	36	NMOD
)	-RRB-	34	P
Ltd	NNP	29	PMOD

She	PRP	2	SUB
pointed	VBD	0	ROOT
out	RP	2	VMOD
that	IN	2	VMOD
even	RB	6	PMOD
after	IN	17	VMOD
Monday	NNP	8	NMOD
's	POS	11	NMOD
10	CD	10	AMOD
%	NN	11	NMOD
decline	NN	6	PMOD
,	,	17	P
the	DT	16	NMOD
Straits	NNP	16	NMOD
Times	NNP	16	NMOD
index	NN	17	SUB
is	VBZ	4	SBAR
up	RB	17	PRD
24	CD	20	NMOD
%	NN	18	AMOD
this	DT	22	NMOD
year	NN	17	VMOD
,	,	2	P
so	IN	2	VMOD
investors	NNS	30	SUB
who	WP	25	NMOD
bailed	VBD	26	SBAR
out	RP	27	VMOD
generally	RB	30	VMOD
did	VBD	24	SBAR
so	RB	30	PRD
profitably	RB	30	VMOD

Similarly	RB	9	VMOD
,	,	9	P
Kuala	NNP	5	NMOD
Lumpur	NNP	5	NMOD
's	POS	7	NMOD
composite	JJ	7	NMOD
index	NN	9	SUB
yesterday	NN	9	VMOD
ended	VBD	0	ROOT
27.5	CD	11	NMOD
%	NN	9	OBJ
above	IN	11	NMOD
its	PRP$	15	NMOD
1988	CD	15	NMOD
close	NN	12	PMOD

In	IN	9	VMOD
Hong	NNP	3	NMOD
Kong	NNP	1	PMOD
,	,	9	P
the	DT	8	NMOD
Hang	NNP	8	NMOD
Seng	NNP	8	NMOD
Index	NNP	9	SUB
fell	VBD	0	ROOT
180.60	CD	9	VMOD
to	TO	12	VMOD
finish	VB	9	VMOD
at	IN	12	VMOD
2601.70	CD	13	PMOD

Trading	NN	2	SUB
was	VBD	0	ROOT
heavy	JJ	2	PRD
at	IN	2	VMOD
about	RB	8	NMOD
one	CD	5	AMOD
billion	CD	5	AMOD
